"BehaviorSpace results (NetLogo 6.4.0)","Table version 2.0"
"Innovation on a Network_modified model Virus on a Network.nlogo"
"initial-outbreak-size 1 1 50"
"03/08/2024 15:11:01:129 +0300"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-20","20","-20","20"
"[run number]","number-of-nodes","average-node-degree","initial-outbreak-size","gain-resistance-chance","virus-check-frequency","virus-spread-chance","recovery-chance","[step]","count turtles with [infected?]","count links"
"1127","50","3","23","20","10","5","5","11","39","53"
"1129","50","3","23","20","10","5","5","9","39","45"
"1128","50","3","23","20","10","5","5","11","40","61"
"1130","50","3","23","20","10","5","5","19","39","57"
"1132","50","3","23","20","10","5","5","10","41","50"
"1131","50","3","23","20","10","5","5","15","38","49"
"1113","50","3","23","20","10","5","5","14","38","51"
"1133","50","3","23","20","10","5","5","15","38","44"
"1137","50","3","23","20","10","5","5","11","38","52"
"1135","50","3","23","20","10","5","5","12","39","53"
"1134","50","3","23","20","10","5","5","10","38","48"
"1136","50","3","23","20","10","5","5","9","40","56"
"1138","50","3","23","20","10","5","5","6","38","54"
"1140","50","3","23","20","10","5","5","12","38","49"
"1139","50","3","23","20","10","5","5","14","39","62"
"1142","50","3","23","20","10","5","5","12","39","62"
"1141","50","3","23","20","10","5","5","8","40","54"
"1143","50","3","23","20","10","5","5","8","39","52"
"1145","50","3","23","20","10","5","5","10","38","49"
"1146","50","3","23","20","10","5","5","15","40","50"
"1147","50","3","23","20","10","5","5","17","38","47"
"1144","50","3","23","20","10","5","5","16","38","47"
"1149","50","3","23","20","10","5","5","9","38","50"
"1150","50","3","23","20","10","5","5","14","38","54"
"1148","50","3","23","20","10","5","5","24","38","59"
"1154","50","3","24","20","10","5","5","10","39","50"
"1153","50","3","24","20","10","5","5","12","38","46"
"1151","50","3","24","20","10","5","5","16","39","54"
"1152","50","3","24","20","10","5","5","16","38","54"
"1158","50","3","24","20","10","5","5","11","38","48"
"1155","50","3","24","20","10","5","5","17","39","55"
"1156","50","3","24","20","10","5","5","9","38","45"
"1157","50","3","24","20","10","5","5","12","38","49"
"1161","50","3","24","20","10","5","5","8","39","46"
"1160","50","3","24","20","10","5","5","23","38","45"
"1162","50","3","24","20","10","5","5","13","38","50"
"1159","50","3","24","20","10","5","5","14","38","51"
"1165","50","3","24","20","10","5","5","8","39","53"
"1164","50","3","24","20","10","5","5","14","38","46"
"1166","50","3","24","20","10","5","5","7","38","43"
"1167","50","3","24","20","10","5","5","9","38","51"
"1163","50","3","24","20","10","5","5","12","38","45"
"1168","50","3","24","20","10","5","5","7","38","46"
"1169","50","3","24","20","10","5","5","11","38","49"
"1173","50","3","24","20","10","5","5","17","38","48"
"1170","50","3","24","20","10","5","5","11","38","53"
"1172","50","3","24","20","10","5","5","10","38","52"
"1174","50","3","24","20","10","5","5","12","38","56"
"1175","50","3","24","20","10","5","5","14","38","52"
"1177","50","3","24","20","10","5","5","13","38","45"
"1176","50","3","24","20","10","5","5","9","38","54"
"1178","50","3","24","20","10","5","5","9","38","53"
"1179","50","3","24","20","10","5","5","9","40","61"
"1181","50","3","24","20","10","5","5","11","38","47"
"1180","50","3","24","20","10","5","5","13","38","54"
"1182","50","3","24","20","10","5","5","11","38","50"
"1183","50","3","24","20","10","5","5","10","39","53"
"1184","50","3","24","20","10","5","5","12","39","51"
"1185","50","3","24","20","10","5","5","8","38","47"
"1186","50","3","24","20","10","5","5","14","38","56"
"1188","50","3","24","20","10","5","5","15","38","58"
"1187","50","3","24","20","10","5","5","11","38","51"
"1189","50","3","24","20","10","5","5","11","38","51"
"1190","50","3","24","20","10","5","5","12","38","53"
"1192","50","3","24","20","10","5","5","9","39","49"
"1191","50","3","24","20","10","5","5","12","38","50"
"1171","50","3","24","20","10","5","5","10","41","50"
"1193","50","3","24","20","10","5","5","13","38","51"
"1194","50","3","24","20","10","5","5","13","38","55"
"1196","50","3","24","20","10","5","5","13","39","54"
"1198","50","3","24","20","10","5","5","14","40","57"
"1199","50","3","24","20","10","5","5","8","38","47"
"1197","50","3","24","20","10","5","5","19","39","57"
"1195","50","3","24","20","10","5","5","6","38","53"
"1201","50","3","25","20","10","5","5","16","38","54"
"1200","50","3","24","20","10","5","5","17","38","49"
"1203","50","3","25","20","10","5","5","8","38","54"
"1202","50","3","25","20","10","5","5","15","38","52"
"1204","50","3","25","20","10","5","5","6","38","42"
"1206","50","3","25","20","10","5","5","11","38","52"
"1207","50","3","25","20","10","5","5","7","41","46"
"1205","50","3","25","20","10","5","5","10","38","49"
"1210","50","3","25","20","10","5","5","13","38","49"
"1208","50","3","25","20","10","5","5","16","38","48"
"1211","50","3","25","20","10","5","5","22","39","61"
"1209","50","3","25","20","10","5","5","7","39","56"
"1212","50","3","25","20","10","5","5","9","40","53"
"1213","50","3","25","20","10","5","5","14","38","45"
"1215","50","3","25","20","10","5","5","13","39","56"
"1216","50","3","25","20","10","5","5","10","38","48"
"1218","50","3","25","20","10","5","5","5","38","54"
"1219","50","3","25","20","10","5","5","11","38","50"
"1214","50","3","25","20","10","5","5","36","39","55"
"1217","50","3","25","20","10","5","5","13","38","54"
"1220","50","3","25","20","10","5","5","11","39","56"
"1223","50","3","25","20","10","5","5","8","38","47"
"1221","50","3","25","20","10","5","5","8","38","53"
"1222","50","3","25","20","10","5","5","7","39","56"
"1226","50","3","25","20","10","5","5","9","40","50"
"1227","50","3","25","20","10","5","5","14","39","57"
"1225","50","3","25","20","10","5","5","22","38","54"
"1229","50","3","25","20","10","5","5","10","38","56"
"1230","50","3","25","20","10","5","5","7","38","46"
"1228","50","3","25","20","10","5","5","6","38","52"
"1232","50","3","25","20","10","5","5","20","38","57"
"1224","50","3","25","20","10","5","5","7","39","51"
"1233","50","3","25","20","10","5","5","11","38","43"
"1234","50","3","25","20","10","5","5","10","39","48"
"1236","50","3","25","20","10","5","5","10","38","47"
"1237","50","3","25","20","10","5","5","8","39","56"
"1239","50","3","25","20","10","5","5","10","38","52"
"1235","50","3","25","20","10","5","5","14","38","53"
"1231","50","3","25","20","10","5","5","14","39","56"
"1240","50","3","25","20","10","5","5","11","38","49"
"1241","50","3","25","20","10","5","5","9","38","49"
"1242","50","3","25","20","10","5","5","8","41","61"
"1243","50","3","25","20","10","5","5","10","38","54"
"1244","50","3","25","20","10","5","5","10","39","55"
"1245","50","3","25","20","10","5","5","6","38","46"
"1248","50","3","25","20","10","5","5","5","39","49"
"1247","50","3","25","20","10","5","5","11","38","52"
"1249","50","3","25","20","10","5","5","9","39","53"
"1250","50","3","25","20","10","5","5","12","38","51"
"1238","50","3","25","20","10","5","5","8","38","53"
"1251","50","3","26","20","10","5","5","7","40","52"
"1252","50","3","26","20","10","5","5","5","39","52"
"1254","50","3","26","20","10","5","5","11","39","53"
"1255","50","3","26","20","10","5","5","10","38","47"
"1256","50","3","26","20","10","5","5","10","38","51"
"1257","50","3","26","20","10","5","5","9","41","54"
"1246","50","3","25","20","10","5","5","29","38","53"
"1258","50","3","26","20","10","5","5","13","38","53"
"1259","50","3","26","20","10","5","5","13","38","47"
"1260","50","3","26","20","10","5","5","10","39","47"
"1261","50","3","26","20","10","5","5","8","39","48"
"1262","50","3","26","20","10","5","5","7","39","51"
"1263","50","3","26","20","10","5","5","6","38","46"
"1264","50","3","26","20","10","5","5","13","38","52"
"1265","50","3","26","20","10","5","5","9","38","46"
"1266","50","3","26","20","10","5","5","13","38","51"
"1267","50","3","26","20","10","5","5","10","39","56"
"1268","50","3","26","20","10","5","5","7","38","50"
"1271","50","3","26","20","10","5","5","7","38","52"
"1270","50","3","26","20","10","5","5","8","39","54"
"1269","50","3","26","20","10","5","5","13","38","48"
"1272","50","3","26","20","10","5","5","12","38","48"
"1273","50","3","26","20","10","5","5","12","38","49"
"1274","50","3","26","20","10","5","5","10","38","53"
"1275","50","3","26","20","10","5","5","7","38","43"
"1277","50","3","26","20","10","5","5","8","38","51"
"1276","50","3","26","20","10","5","5","9","38","52"
"1279","50","3","26","20","10","5","5","9","38","56"
"1278","50","3","26","20","10","5","5","14","38","50"
"1280","50","3","26","20","10","5","5","13","39","50"
"1281","50","3","26","20","10","5","5","8","38","52"
"1282","50","3","26","20","10","5","5","13","38","61"
"1283","50","3","26","20","10","5","5","5","38","45"
"1284","50","3","26","20","10","5","5","14","38","46"
"1285","50","3","26","20","10","5","5","7","40","54"
"1286","50","3","26","20","10","5","5","11","38","46"
"1287","50","3","26","20","10","5","5","9","38","56"
"1289","50","3","26","20","10","5","5","11","38","54"
"1288","50","3","26","20","10","5","5","8","40","47"
"1290","50","3","26","20","10","5","5","6","38","48"
"1253","50","3","26","20","10","5","5","8","38","52"
"1291","50","3","26","20","10","5","5","7","38","46"
"1293","50","3","26","20","10","5","5","11","39","49"
"1294","50","3","26","20","10","5","5","9","38","46"
"1296","50","3","26","20","10","5","5","8","39","47"
"1298","50","3","26","20","10","5","5","8","38","48"
"1297","50","3","26","20","10","5","5","26","38","61"
"1299","50","3","26","20","10","5","5","10","39","53"
"1300","50","3","26","20","10","5","5","7","40","52"
"1301","50","3","27","20","10","5","5","10","38","55"
"1295","50","3","26","20","10","5","5","25","39","55"
"1292","50","3","26","20","10","5","5","9","38","50"
"1303","50","3","27","20","10","5","5","10","38","49"
"1304","50","3","27","20","10","5","5","9","38","46"
"1306","50","3","27","20","10","5","5","8","38","45"
"1305","50","3","27","20","10","5","5","9","38","46"
"1307","50","3","27","20","10","5","5","7","38","52"
"1309","50","3","27","20","10","5","5","10","38","51"
"1302","50","3","27","20","10","5","5","14","39","61"
"1310","50","3","27","20","10","5","5","13","38","52"
"1311","50","3","27","20","10","5","5","13","38","49"
"1312","50","3","27","20","10","5","5","23","38","56"
"1313","50","3","27","20","10","5","5","7","38","45"
"1314","50","3","27","20","10","5","5","11","38","51"
"1316","50","3","27","20","10","5","5","9","38","47"
"1318","50","3","27","20","10","5","5","6","38","53"
"1315","50","3","27","20","10","5","5","7","38","51"
"1317","50","3","27","20","10","5","5","6","40","54"
"1321","50","3","27","20","10","5","5","5","39","49"
"1320","50","3","27","20","10","5","5","10","38","52"
"1322","50","3","27","20","10","5","5","9","38","53"
"1323","50","3","27","20","10","5","5","10","39","51"
"1319","50","3","27","20","10","5","5","12","40","60"
"1324","50","3","27","20","10","5","5","14","38","47"
"1325","50","3","27","20","10","5","5","10","38","58"
"1326","50","3","27","20","10","5","5","7","39","55"
"1328","50","3","27","20","10","5","5","6","39","53"
"1327","50","3","27","20","10","5","5","10","41","60"
"1329","50","3","27","20","10","5","5","6","39","56"
"1331","50","3","27","20","10","5","5","5","39","47"
"1332","50","3","27","20","10","5","5","10","40","53"
"1330","50","3","27","20","10","5","5","9","38","49"
"1334","50","3","27","20","10","5","5","12","38","58"
"1333","50","3","27","20","10","5","5","5","38","42"
"1336","50","3","27","20","10","5","5","7","38","48"
"1337","50","3","27","20","10","5","5","16","38","51"
"1338","50","3","27","20","10","5","5","8","38","46"
"1335","50","3","27","20","10","5","5","11","40","61"
"1340","50","3","27","20","10","5","5","7","38","52"
"1341","50","3","27","20","10","5","5","12","39","55"
"1339","50","3","27","20","10","5","5","7","38","48"
"1342","50","3","27","20","10","5","5","12","40","53"
"1343","50","3","27","20","10","5","5","6","38","47"
"1344","50","3","27","20","10","5","5","12","38","51"
"1345","50","3","27","20","10","5","5","8","39","57"
"1346","50","3","27","20","10","5","5","7","38","52"
"1348","50","3","27","20","10","5","5","12","39","56"
"1350","50","3","27","20","10","5","5","5","39","48"
"1349","50","3","27","20","10","5","5","16","38","51"
"1308","50","3","27","20","10","5","5","6","38","51"
"1352","50","3","28","20","10","5","5","5","40","52"
"1347","50","3","27","20","10","5","5","8","38","43"
"1353","50","3","28","20","10","5","5","9","38","52"
"1356","50","3","28","20","10","5","5","5","38","44"
"1357","50","3","28","20","10","5","5","8","39","53"
"1355","50","3","28","20","10","5","5","19","38","52"
"1358","50","3","28","20","10","5","5","7","38","49"
"1351","50","3","28","20","10","5","5","8","39","49"
"1360","50","3","28","20","10","5","5","3","39","52"
"1359","50","3","28","20","10","5","5","8","38","51"
"1362","50","3","28","20","10","5","5","6","38","50"
"1363","50","3","28","20","10","5","5","14","40","55"
"1364","50","3","28","20","10","5","5","10","38","50"
"1365","50","3","28","20","10","5","5","5","38","49"
"1354","50","3","28","20","10","5","5","6","38","49"
"1361","50","3","28","20","10","5","5","6","38","49"
"1366","50","3","28","20","10","5","5","12","38","48"
"1369","50","3","28","20","10","5","5","13","39","50"
"1368","50","3","28","20","10","5","5","12","39","55"
"1370","50","3","28","20","10","5","5","4","39","46"
"1371","50","3","28","20","10","5","5","12","38","53"
"1372","50","3","28","20","10","5","5","6","39","50"
"1374","50","3","28","20","10","5","5","6","40","49"
"1373","50","3","28","20","10","5","5","13","38","45"
"1375","50","3","28","20","10","5","5","11","38","46"
"1376","50","3","28","20","10","5","5","11","38","48"
"1367","50","3","28","20","10","5","5","10","38","52"
"1378","50","3","28","20","10","5","5","9","40","56"
"1379","50","3","28","20","10","5","5","15","39","55"
"1377","50","3","28","20","10","5","5","18","38","55"
"1380","50","3","28","20","10","5","5","17","38","51"
"1381","50","3","28","20","10","5","5","8","38","42"
"1383","50","3","28","20","10","5","5","10","38","46"
"1385","50","3","28","20","10","5","5","3","39","49"
"1384","50","3","28","20","10","5","5","6","38","44"
"1382","50","3","28","20","10","5","5","8","40","60"
"1386","50","3","28","20","10","5","5","8","40","52"
"1388","50","3","28","20","10","5","5","4","39","52"
"1389","50","3","28","20","10","5","5","21","38","53"
"1391","50","3","28","20","10","5","5","7","39","53"
"1390","50","3","28","20","10","5","5","8","38","51"
"1387","50","3","28","20","10","5","5","11","39","51"
"1392","50","3","28","20","10","5","5","8","39","55"
"1393","50","3","28","20","10","5","5","7","38","51"
"1394","50","3","28","20","10","5","5","14","38","51"
"1395","50","3","28","20","10","5","5","8","40","47"
"1396","50","3","28","20","10","5","5","7","38","48"
"1399","50","3","28","20","10","5","5","7","38","51"
"1397","50","3","28","20","10","5","5","6","38","43"
"1400","50","3","28","20","10","5","5","7","38","49"
"1398","50","3","28","20","10","5","5","6","40","53"
"1403","50","3","29","20","10","5","5","6","38","45"
"1402","50","3","29","20","10","5","5","6","38","44"
"1401","50","3","29","20","10","5","5","4","39","47"
"1405","50","3","29","20","10","5","5","4","38","44"
"1404","50","3","29","20","10","5","5","5","39","54"
"1406","50","3","29","20","10","5","5","10","38","54"
"1407","50","3","29","20","10","5","5","19","39","58"
"1409","50","3","29","20","10","5","5","11","41","58"
"1410","50","3","29","20","10","5","5","15","38","52"
"1411","50","3","29","20","10","5","5","6","40","54"
"1412","50","3","29","20","10","5","5","9","38","53"
"1414","50","3","29","20","10","5","5","7","38","45"
"1413","50","3","29","20","10","5","5","7","38","49"
"1415","50","3","29","20","10","5","5","6","38","42"
"1416","50","3","29","20","10","5","5","7","40","54"
"1417","50","3","29","20","10","5","5","8","39","48"
"1408","50","3","29","20","10","5","5","20","38","54"
"1419","50","3","29","20","10","5","5","4","38","48"
"1418","50","3","29","20","10","5","5","9","38","48"
"1420","50","3","29","20","10","5","5","6","39","43"
"1422","50","3","29","20","10","5","5","5","38","46"
"1423","50","3","29","20","10","5","5","11","38","50"
"1424","50","3","29","20","10","5","5","7","39","53"
"1425","50","3","29","20","10","5","5","4","39","53"
"1421","50","3","29","20","10","5","5","9","38","51"
"1428","50","3","29","20","10","5","5","5","38","52"
"1426","50","3","29","20","10","5","5","6","38","49"
"1429","50","3","29","20","10","5","5","7","38","45"
"1431","50","3","29","20","10","5","5","7","38","53"
"1430","50","3","29","20","10","5","5","11","39","49"
"1432","50","3","29","20","10","5","5","8","39","47"
"1434","50","3","29","20","10","5","5","7","38","47"
"1433","50","3","29","20","10","5","5","11","38","52"
"1435","50","3","29","20","10","5","5","9","38","48"
"1437","50","3","29","20","10","5","5","9","38","49"
"1436","50","3","29","20","10","5","5","8","39","50"
"1438","50","3","29","20","10","5","5","6","39","47"
"1427","50","3","29","20","10","5","5","8","38","50"
"1439","50","3","29","20","10","5","5","4","38","47"
"1440","50","3","29","20","10","5","5","4","38","44"
"1441","50","3","29","20","10","5","5","4","38","47"
"1443","50","3","29","20","10","5","5","12","38","50"
"1444","50","3","29","20","10","5","5","9","38","55"
"1445","50","3","29","20","10","5","5","11","40","54"
"1448","50","3","29","20","10","5","5","6","38","47"
"1446","50","3","29","20","10","5","5","6","38","58"
"1447","50","3","29","20","10","5","5","6","38","50"
"1450","50","3","29","20","10","5","5","6","38","48"
"1449","50","3","29","20","10","5","5","9","38","49"
"1451","50","3","30","20","10","5","5","4","41","50"
"1452","50","3","30","20","10","5","5","8","38","48"
"1454","50","3","30","20","10","5","5","6","38","38"
"1453","50","3","30","20","10","5","5","9","38","45"
"1456","50","3","30","20","10","5","5","6","38","50"
"1442","50","3","29","20","10","5","5","6","38","47"
"1455","50","3","30","20","10","5","5","13","38","53"
"1457","50","3","30","20","10","5","5","15","38","53"
"1458","50","3","30","20","10","5","5","7","38","47"
"1461","50","3","30","20","10","5","5","7","38","41"
"1460","50","3","30","20","10","5","5","5","38","45"
"1462","50","3","30","20","10","5","5","5","38","46"
"1459","50","3","30","20","10","5","5","11","39","53"
"1463","50","3","30","20","10","5","5","3","38","49"
"1465","50","3","30","20","10","5","5","5","40","52"
"1464","50","3","30","20","10","5","5","6","39","46"
"1469","50","3","30","20","10","5","5","5","38","48"
"1467","50","3","30","20","10","5","5","6","38","45"
"1468","50","3","30","20","10","5","5","8","38","48"
"1466","50","3","30","20","10","5","5","6","38","56"
"1471","50","3","30","20","10","5","5","4","39","52"
"1472","50","3","30","20","10","5","5","6","38","47"
"1470","50","3","30","20","10","5","5","7","39","53"
"1474","50","3","30","20","10","5","5","7","38","44"
"1476","50","3","30","20","10","5","5","5","39","49"
"1477","50","3","30","20","10","5","5","3","40","50"
"1475","50","3","30","20","10","5","5","10","38","49"
"1479","50","3","30","20","10","5","5","7","39","46"
"1478","50","3","30","20","10","5","5","11","41","61"
"1480","50","3","30","20","10","5","5","4","38","44"
"1473","50","3","30","20","10","5","5","9","39","47"
"1482","50","3","30","20","10","5","5","13","38","51"
"1481","50","3","30","20","10","5","5","4","38","49"
"1485","50","3","30","20","10","5","5","6","38","49"
"1484","50","3","30","20","10","5","5","7","39","54"
"1483","50","3","30","20","10","5","5","8","38","53"
"1487","50","3","30","20","10","5","5","5","38","46"
"1489","50","3","30","20","10","5","5","6","38","50"
"1490","50","3","30","20","10","5","5","3","38","43"
"1488","50","3","30","20","10","5","5","9","40","54"
"1491","50","3","30","20","10","5","5","5","38","41"
"1486","50","3","30","20","10","5","5","7","38","50"
"1493","50","3","30","20","10","5","5","5","40","48"
"1496","50","3","30","20","10","5","5","4","39","50"
"1495","50","3","30","20","10","5","5","7","38","54"
"1492","50","3","30","20","10","5","5","14","39","55"
"1498","50","3","30","20","10","5","5","8","38","49"
"1497","50","3","30","20","10","5","5","10","38","52"
"1499","50","3","30","20","10","5","5","10","38","51"
"1500","50","3","30","20","10","5","5","7","38","49"
"1501","50","3","31","20","10","5","5","5","38","52"
"1502","50","3","31","20","10","5","5","6","38","46"
"1503","50","3","31","20","10","5","5","11","38","44"
"1504","50","3","31","20","10","5","5","5","38","50"
"1505","50","3","31","20","10","5","5","4","38","50"
"1506","50","3","31","20","10","5","5","4","38","47"
"1507","50","3","31","20","10","5","5","5","39","45"
"1508","50","3","31","20","10","5","5","9","39","49"
"1509","50","3","31","20","10","5","5","9","38","43"
"1510","50","3","31","20","10","5","5","4","38","46"
"1512","50","3","31","20","10","5","5","4","38","52"
"1511","50","3","31","20","10","5","5","15","38","55"
"1513","50","3","31","20","10","5","5","6","39","50"
"1515","50","3","31","20","10","5","5","7","38","43"
"1514","50","3","31","20","10","5","5","7","39","56"
"1516","50","3","31","20","10","5","5","3","39","47"
"1517","50","3","31","20","10","5","5","8","39","49"
"1520","50","3","31","20","10","5","5","11","38","49"
"1519","50","3","31","20","10","5","5","5","38","46"
"1518","50","3","31","20","10","5","5","4","38","47"
"1522","50","3","31","20","10","5","5","8","38","51"
"1523","50","3","31","20","10","5","5","7","39","56"
"1521","50","3","31","20","10","5","5","8","38","46"
"1524","50","3","31","20","10","5","5","5","38","48"
"1525","50","3","31","20","10","5","5","4","38","46"
"1526","50","3","31","20","10","5","5","2","40","52"
"1527","50","3","31","20","10","5","5","5","39","53"
"1528","50","3","31","20","10","5","5","6","39","55"
"1530","50","3","31","20","10","5","5","4","39","53"
"1494","50","3","30","20","10","5","5","11","40","54"
"1531","50","3","31","20","10","5","5","4","38","43"
"1532","50","3","31","20","10","5","5","3","38","47"
"1533","50","3","31","20","10","5","5","4","38","50"
"1534","50","3","31","20","10","5","5","7","40","50"
"1535","50","3","31","20","10","5","5","2","39","49"
"1529","50","3","31","20","10","5","5","4","38","42"
"1537","50","3","31","20","10","5","5","5","38","48"
"1536","50","3","31","20","10","5","5","7","38","47"
"1539","50","3","31","20","10","5","5","5","40","51"
"1538","50","3","31","20","10","5","5","6","38","45"
"1540","50","3","31","20","10","5","5","7","38","45"
"1544","50","3","31","20","10","5","5","2","39","47"
"1543","50","3","31","20","10","5","5","4","38","43"
"1541","50","3","31","20","10","5","5","7","39","45"
"1542","50","3","31","20","10","5","5","6","39","52"
"1545","50","3","31","20","10","5","5","8","38","55"
"1549","50","3","31","20","10","5","5","4","39","43"
"1546","50","3","31","20","10","5","5","17","38","54"
"1547","50","3","31","20","10","5","5","4","39","49"
"1548","50","3","31","20","10","5","5","6","38","47"
"1551","50","3","32","20","10","5","5","6","38","48"
"1552","50","3","32","20","10","5","5","3","38","43"
"1554","50","3","32","20","10","5","5","4","38","50"
"1553","50","3","32","20","10","5","5","5","38","50"
"1550","50","3","31","20","10","5","5","9","39","44"
"1556","50","3","32","20","10","5","5","5","39","43"
"1557","50","3","32","20","10","5","5","2","39","47"
"1559","50","3","32","20","10","5","5","7","38","56"
"1555","50","3","32","20","10","5","5","8","38","50"
"1558","50","3","32","20","10","5","5","8","38","51"
"1561","50","3","32","20","10","5","5","4","38","50"
"1562","50","3","32","20","10","5","5","4","38","46"
"1563","50","3","32","20","10","5","5","5","38","49"
"1566","50","3","32","20","10","5","5","3","38","50"
"1564","50","3","32","20","10","5","5","7","38","48"
"1567","50","3","32","20","10","5","5","2","39","45"
"1565","50","3","32","20","10","5","5","4","39","50"
"1568","50","3","32","20","10","5","5","9","38","51"
"1569","50","3","32","20","10","5","5","6","39","52"
"1560","50","3","32","20","10","5","5","6","38","44"
"1572","50","3","32","20","10","5","5","5","39","55"
"1573","50","3","32","20","10","5","5","4","38","47"
"1571","50","3","32","20","10","5","5","4","41","52"
"1575","50","3","32","20","10","5","5","4","40","47"
"1574","50","3","32","20","10","5","5","11","39","53"
"1577","50","3","32","20","10","5","5","6","38","48"
"1578","50","3","32","20","10","5","5","9","39","51"
"1576","50","3","32","20","10","5","5","6","38","52"
"1579","50","3","32","20","10","5","5","5","38","48"
"1580","50","3","32","20","10","5","5","8","38","49"
"1581","50","3","32","20","10","5","5","4","38","51"
"1582","50","3","32","20","10","5","5","5","39","60"
"1585","50","3","32","20","10","5","5","2","39","48"
"1583","50","3","32","20","10","5","5","5","39","51"
"1584","50","3","32","20","10","5","5","4","40","52"
"1586","50","3","32","20","10","5","5","4","38","45"
"1588","50","3","32","20","10","5","5","5","39","48"
"1587","50","3","32","20","10","5","5","3","40","51"
"1589","50","3","32","20","10","5","5","6","39","52"
"1590","50","3","32","20","10","5","5","6","38","46"
"1592","50","3","32","20","10","5","5","8","39","53"
"1593","50","3","32","20","10","5","5","3","40","53"
"1591","50","3","32","20","10","5","5","4","39","53"
"1594","50","3","32","20","10","5","5","5","40","56"
"1596","50","3","32","20","10","5","5","4","38","46"
"1597","50","3","32","20","10","5","5","6","38","49"
"1595","50","3","32","20","10","5","5","3","38","47"
"1599","50","3","32","20","10","5","5","4","40","51"
"1601","50","3","33","20","10","5","5","1","38","48"
"1600","50","3","32","20","10","5","5","2","39","47"
"1602","50","3","33","20","10","5","5","2","38","44"
"1603","50","3","33","20","10","5","5","3","38","41"
"1604","50","3","33","20","10","5","5","2","38","49"
"1606","50","3","33","20","10","5","5","6","38","45"
"1605","50","3","33","20","10","5","5","3","38","40"
"1607","50","3","33","20","10","5","5","4","38","45"
"1609","50","3","33","20","10","5","5","14","38","52"
"1570","50","3","32","20","10","5","5","5","38","45"
"1610","50","3","33","20","10","5","5","4","38","42"
"1611","50","3","33","20","10","5","5","5","40","54"
"1612","50","3","33","20","10","5","5","6","38","50"
"1613","50","3","33","20","10","5","5","12","38","53"
"1614","50","3","33","20","10","5","5","6","38","55"
"1615","50","3","33","20","10","5","5","4","38","48"
"1598","50","3","32","20","10","5","5","8","38","46"
"1617","50","3","33","20","10","5","5","5","39","49"
"1618","50","3","33","20","10","5","5","5","39","47"
"1619","50","3","33","20","10","5","5","2","38","46"
"1620","50","3","33","20","10","5","5","6","39","55"
"1621","50","3","33","20","10","5","5","7","39","51"
"1622","50","3","33","20","10","5","5","1","39","49"
"1623","50","3","33","20","10","5","5","4","38","49"
"1625","50","3","33","20","10","5","5","2","39","44"
"1624","50","3","33","20","10","5","5","10","40","57"
"1608","50","3","33","20","10","5","5","4","39","49"
"1626","50","3","33","20","10","5","5","4","38","42"
"1629","50","3","33","20","10","5","5","6","38","43"
"1630","50","3","33","20","10","5","5","6","38","42"
"1628","50","3","33","20","10","5","5","2","38","47"
"1631","50","3","33","20","10","5","5","6","38","46"
"1627","50","3","33","20","10","5","5","8","38","47"
"1632","50","3","33","20","10","5","5","3","38","51"
"1633","50","3","33","20","10","5","5","5","39","52"
"1634","50","3","33","20","10","5","5","3","38","40"
"1635","50","3","33","20","10","5","5","4","38","53"
"1636","50","3","33","20","10","5","5","4","38","49"
"1616","50","3","33","20","10","5","5","4","38","47"
"1638","50","3","33","20","10","5","5","10","39","46"
"1639","50","3","33","20","10","5","5","4","38","53"
"1640","50","3","33","20","10","5","5","4","38","41"
"1642","50","3","33","20","10","5","5","1","38","42"
"1643","50","3","33","20","10","5","5","5","39","47"
"1645","50","3","33","20","10","5","5","2","38","45"
"1644","50","3","33","20","10","5","5","5","39","47"
"1637","50","3","33","20","10","5","5","6","40","54"
"1647","50","3","33","20","10","5","5","3","40","48"
"1648","50","3","33","20","10","5","5","2","39","45"
"1641","50","3","33","20","10","5","5","3","39","47"
"1646","50","3","33","20","10","5","5","3","40","53"
"1651","50","3","34","20","10","5","5","2","38","44"
"1650","50","3","33","20","10","5","5","5","38","43"
"1652","50","3","34","20","10","5","5","5","38","47"
"1653","50","3","34","20","10","5","5","4","40","50"
"1656","50","3","34","20","10","5","5","1","38","45"
"1655","50","3","34","20","10","5","5","2","38","44"
"1657","50","3","34","20","10","5","5","2","38","47"
"1649","50","3","33","20","10","5","5","7","38","55"
"1658","50","3","34","20","10","5","5","4","38","45"
"1661","50","3","34","20","10","5","5","2","38","48"
"1659","50","3","34","20","10","5","5","4","38","43"
"1660","50","3","34","20","10","5","5","3","39","43"
"1662","50","3","34","20","10","5","5","3","39","51"
"1663","50","3","34","20","10","5","5","2","38","54"
"1664","50","3","34","20","10","5","5","3","38","48"
"1666","50","3","34","20","10","5","5","3","40","55"
"1667","50","3","34","20","10","5","5","2","38","44"
"1665","50","3","34","20","10","5","5","4","38","45"
"1668","50","3","34","20","10","5","5","3","38","43"
"1669","50","3","34","20","10","5","5","5","38","46"
"1670","50","3","34","20","10","5","5","3","41","53"
"1671","50","3","34","20","10","5","5","2","38","44"
"1672","50","3","34","20","10","5","5","5","39","48"
"1673","50","3","34","20","10","5","5","3","39","51"
"1674","50","3","34","20","10","5","5","2","39","51"
"1675","50","3","34","20","10","5","5","3","40","52"
"1676","50","3","34","20","10","5","5","3","38","52"
"1677","50","3","34","20","10","5","5","2","38","49"
